nid,aid
22430,14386
22431,29190
22432,35161
22433,7667
22434,35182
22435,236
22436,45594
22437,23919
22438,24173
22439,32428
22440,7554
22441,236
22442,24173
22443,7062
15691,45594
15686,11393
22444,43163
22445,40711
22446,19258
22447,22080
22448,34191
22449,44222
22450,11704
94,34586
22451,458
22452,27793
22453,60763
22454,24604
22455,37977
22456,19493
22457,49439
22458,24434
22459,35140
22460,43158
22461,24409
22462,8331
22463,10842
22464,35797
22465,11759
22466,43178
22467,17
22468,22903
22469,48783
22470,17072
22471,19893
22472,48080
22473,63627
22474,34101
22475,63510
22476,54175
22477,12372
11511,27815
22478,2513
22479,61844
22480,25030
22481,35161
22482,48783
22483,17
22484,7534
22485,23890
22486,29190
20384,35161
22487,17
22488,32287
22371,17
22489,23890
10205,20118
22490,35468
22491,12696
22492,12656
22493,34899
22494,12289
22495,28667
19756,14792
22496,17
22497,35609
22498,32287
22499,23890
22500,45594
22501,45594
22502,48783
22503,35161
22504,7704
22505,5140
22506,14356
22507,23993
22508,56977
22509,1962
22510,38967
22511,32287
22512,22903
22513,24154
22514,54629
22515,35688
22516,11602
22517,54679
22518,22903
22519,54629
22520,35655
22521,32287
22522,29204
22523,53216
21048,15872
22524,1165
22525,13760
22526,60624
22527,35380
22528,35161
22529,14444
22530,17944
22531,54601
22532,11547
5553,45627
22533,5179
17752,59798
22534,34190
6309,26530
22535,19663
5456,61733
14172,6609
19742,60050
22536,46187
22537,16874
22538,44822
22539,26324
22540,1249
22541,39787
22542,62307
22543,52185
800,54539
803,11484
5592,35468
22544,41504
22545,43981
22546,34886
22547,53527
22548,32557
22549,9305
22550,8376
10141,48447
22551,7910
22552,61610
22553,31791
22554,13783
22555,12339
22556,55827
22557,37944
22558,57104
22559,15917
22560,57109
22561,30683
22562,5105
22563,17
22564,29190
22565,23890
22566,35161
22567,11393
22568,14080
22569,10133
22570,45584
1362,48765
22571,16477
22572,62805
22573,34946
22574,17095
22575,22112
22576,48486
22577,47877
22578,55828
22579,37374
22580,16730
22581,29008
22582,38933
4220,13496
22583,59880
22584,42680
22585,31004
4121,63163
2078,20645
22586,26492
22587,7333
22588,38000
22589,43776
22590,47607
22591,22221
22592,43163
22593,10124
22594,6781
22595,37625
22596,63898
22597,47619
22598,24873
22599,12355
22600,43917
22601,27567
22602,5913
22603,46851
22604,38992
22605,12656
22606,42598
22607,24858
22608,55633
22609,10368
22610,52935
22611,59096
22612,31798
22613,37957
22614,20582
22615,3115
22616,4204
22617,1665
22618,5558
22619,117
22620,46766
22621,24154
22622,23885
22623,59690
22624,48783
106,45594
722,26425
22625,50246
22626,52326
22627,17582
22628,11146
352,26425
22629,52571
22630,34516
22631,20586
22632,24798
22633,59343
22634,49034
22635,23004
22636,14401
22637,53177
22638,8376
22639,47069
22640,25857
22641,20814
22642,15253
22643,48270
22644,470
22645,37007
22646,20604
22647,19196
22648,42776
22649,22223
22650,56194
22651,48304
22652,41517
22653,46387
22654,18298
22655,6192
22656,17
22657,54531
22658,29190
13692,49031
2470,18077
22659,16607
22660,43163
22661,7534
22662,6126
17917,10794
22663,44619
18083,12339
22664,28466
22508,57199
22665,16689
3896,38696
22666,26702
22667,8631
22668,32744
22669,15555
22670,16646
22671,15153
22672,27567
22673,25585
5047,17825
22674,7854
22675,33452
22676,59122
22677,19234
22678,58428
22679,35161
22680,11393
5474,45588
22681,26044
22682,58866
22683,25858
22684,44485
22685,27439
22686,15510
22687,44291
22688,28252
22689,36223
22690,21187
22691,24830
22692,39109
22693,14750
22694,53025
22695,1792
22696,18658
22697,3500
22698,52779
1591,61699
22699,23092
22700,54922
22701,62541
22702,9301
1579,39787
22703,23890
22704,20118
22705,48783
22706,17901
22707,45594
22708,11393
22709,7534
22710,11393
22711,20206
22712,23890
22713,35161
15145,23890
22714,62867
22715,29190
22716,20118
19230,26227
22717,53557
22718,54196
22719,37714
22720,24939
22721,8611
22722,29749
22723,52379
22724,32363
22725,271
22726,43317
22727,60624
22728,205
22729,48783
22730,24112
22731,35334
22732,23890
9663,24200
22733,24026
22734,12213
22735,46262
22736,50043
4338,29093
22737,15755
22738,52372
22739,18725
22740,25756
22741,62783
22742,5992
241,1464
22743,57771
22744,15335
22745,11943
22746,30386
22747,12361
22748,49478
22749,55854
22750,9763
9771,45881
17980,11754
22751,10086
22752,30775
22753,10139
22754,11952
22755,2593
22756,1342
22757,30982
22758,50252
22759,4188
8257,61794
22760,23774
22761,38561
22762,39804
22763,26757
22764,19678
22765,13757
6009,40762
22766,236
4574,7651
22767,45770
22768,36386
22769,16410
22770,37247
22771,16232
22772,10180
22773,1
4121,63354
22774,19939
22775,24671
22776,11647
22777,30499
22778,54466
22779,3983
22780,25532
22781,56527
22782,22765
16166,56951
15877,41606
16248,38369
22783,15646
16407,17482
18192,18140
13983,50617
16612,36610
16105,27765
22784,982
22785,19987
22786,36633
22787,54238
22788,18339
22789,39011
22790,14642
22791,1878
22792,17051
22793,5763
22794,55073
22795,18096
22796,49267
22797,46363
22798,31873
22799,34132
22800,30638
22801,47589
22802,21568
22803,59399
22804,53435
22805,26216
22806,682
22807,10115
22808,24501
22809,33920
22810,13489
22811,1549
22812,58419
12732,5230
22813,47691
9948,29750
22814,53544
22815,41606
22816,31668
22817,23709
22818,35892
22819,35939
817,58338
22820,3035
22821,37411
22822,7018
22823,3129
22824,42613
22825,35161
22826,45615
22827,57212
22828,58324
22829,45594
22830,35493
22831,1
22832,35161
22833,28314
22834,43839
22835,34338
22836,11165
19694,27783
13576,3092
22837,12339
22838,59295
22839,15976
22840,56906
22841,55827
22842,12339
22843,29753
22844,5305
22845,36912
22846,47905
22847,55832
22848,32896
22849,17392
4563,46747
22850,39271
22851,43852
22852,30544
22853,7958
22854,37576
22855,14981
22856,40008
8237,50744
22857,49522
22858,61680
22859,18115
22860,4889
22861,56313
22862,7842
22863,11387
22864,60658
22865,32
22866,35161
22867,62895
22868,45599
22869,34215
22870,5140
22871,45594
22872,17
22873,23890
22874,17901
22875,17031
22876,46586
22877,33000
22878,51599
22879,28404
22880,35468
22881,48783
22882,29323
22883,17
22884,20246
22885,11469
22886,45594
22887,45848
22888,17904
19804,24287
22889,7691
22890,23862
22891,12372
22892,39356
6326,33135
13313,55141
22893,1705
22894,17205
22895,14175
22896,15101
22897,15211
22898,47574
22899,18096
22900,43467
22901,3738
22902,2135
22903,21569
7024,18336
22904,27601
20549,7761
22905,43353
22906,35140
22907,24418
22908,32478
22909,35685
22910,14361
22911,7534
22912,54531
22913,17901
22914,35161
22915,54531
22916,29190
22917,58324
2766,54509
22918,27783
22919,12934
22920,24487
22921,9180
22922,7241
22923,30017
22924,52042
22925,34902
22926,50051
22927,11134
22928,50784
22929,62982
22930,9215
16086,19097
22931,38735
22932,30483
8217,22472
22933,43827
14124,38437
22934,48434
22935,34592
22320,56582
14839,43470
22936,27591
22937,1966
22938,33894
22939,16728
22940,43709
22941,53772
22942,28744
22943,47623
22944,29190
22945,30610
17322,50376
22946,44077
22947,57065
22948,11192
22949,47628
22950,44291
22951,18802
22952,61001
22953,11135
22954,52213
22955,62936
22956,21964
22957,38992
22958,53895
13419,14782
22959,26217
22960,36445
22961,57694
22962,47337
20875,37440
22963,28343
22964,12753
22965,44291
22966,47301
22967,7268
22968,59342
22969,341
14239,45627
14411,23919
4450,17482
22970,47614
22971,32737
22972,10488
22973,44434
22974,44589
22975,36610
845,1
847,1
12403,1
856,1
3320,1
3180,1
3329,1
5346,1
919,1
12413,17901
22976,35510
12418,35182
999,1
2769,1
22977,24154
1026,1
3396,1
3392,1
22978,11393
1115,1
2786,1
3447,1
12437,1
3457,1
1233,1
3501,1
3183,1
12460,1
1313,1
1318,1
1858,17901
1338,1
3545,1
3555,1
22979,17901
2814,1
3579,1
22980,1
22981,16482
3597,1
3599,1
22982,43163
3605,1
22983,17
22984,48783
22985,17
22986,7534
1254,1
22987,7575
1598,1
3642,1
3645,1
5409,1
3655,45594
3658,1
3672,35161
22988,1
22989,17
1650,1
1652,1
1681,1
1658,1
1659,1
1662,1
2876,1
1668,1
1669,1
1670,1
1671,1
1685,1
1687,1
1688,1
3679,1
1692,1
1695,1
2880,1
1697,48783
1701,1
1703,1
2886,1
3690,1
1706,1
3692,1
1707,1
1708,1
1710,1
1714,1
12506,1
2979,35161
22990,43252
22991,17
1891,43284
1764,1
3716,1
1811,1
844,1
22992,40711
12526,1
1555,1
1961,1
3802,1
2081,48783
3847,35161
2194,1
1355,1
2457,1
2679,1
2228,1
2303,1
2310,40711
2358,48783
22993,11393
2361,1
3915,1
2411,17
2222,1
22994,7777
2506,1
2736,1
2688,1
2653,1
1545,1
2896,1
2899,1
22995,316
22996,11393
10253,45594
22997,15336
11736,44479
22998,14861
22999,19482
23000,7729
23001,9982
23002,13712
23003,25477
23004,1
23005,2677
23006,18964
23007,31407
23008,34110
23009,57814
23010,8626
23011,8120
23012,14534
23013,44038
23014,24840
23015,46421
23016,11764
8948,28835
23017,33773
23018,9376
23019,48055
20711,26424
979,60445
23020,59069
23021,30604
9443,25835
23022,27810
23023,20743
23024,12381
23025,43566
23026,33163
23027,37726
23028,47614
23029,21214
23030,8470
23031,37978
23032,32788
23033,617
23034,25873
23035,25652
23036,14991
23037,44397
23038,2648
23039,6705
23040,49895
23041,58401
23042,3060
23043,27614
23044,45594
23045,45594
23046,14356
23047,7534
23048,45716
23049,17901
5431,45784
2394,23908
23050,15193
23051,15741
23052,20371
23053,26694
23054,31728
23055,51306
8237,50397
23056,42443
23057,19159
23058,11113
23059,44340
23060,53094
14019,34764
23061,10642
23062,14424
8589,23890
23063,60691
23064,14155
23065,21565
23066,11998
23067,29749
23068,3133
23069,59556
23070,39637
986,58656
23071,58955
23072,63520
23073,13235
19955,45297
23074,26590
23075,7075
20713,10267
12349,51959
23076,20163
23077,3442
23078,41037
23079,38022
23080,49894
23081,3256
23082,18505
23083,13176
5723,53527
23084,29630
23085,25350
23086,25475
23087,24569
23088,28508
23089,18978
23090,29094
23091,46747
23092,48002
23093,53556
23094,25417
23095,11943
23096,15440
23097,44307
23098,15238
23099,27568
23100,18458
23101,25757
23102,21891
23103,16272
23104,45939
23105,55347
23106,3115
23107,43760
3633,22849
15404,13471
23108,5939
9272,47257
23109,35268
6732,26582
15401,15887
2046,7191
23110,13786
23111,3529
23112,1985
9631,34257
15403,50246
23113,22213
23114,54965
23115,5614
23116,28267
23117,57294
23118,2809
23119,3158
23120,48915
23121,48783
23122,62867
14199,14502
23123,5280
14199,14556
14200,11424
23124,35643
23125,45594
23126,45594
23127,45594
23128,14356
23129,45594
23130,45594
23131,45594
23132,45594
23133,45594
23134,45594
23135,14356
22988,57212
23136,45594
23137,45594
5431,45594
23138,22903
23139,23890
23140,45594
23141,45594
23142,14356
23143,56945
23144,6971
23145,18574
23146,49937
23147,8652
23148,25713
23149,5939
23150,59628
1595,27040
23151,39481
16455,46262
23152,59713
23153,16482
23154,7534
23155,20116
23156,22903
23157,48963
23158,35316
23159,29190
2316,16770
13872,39588
23160,22410
23161,56830
23162,63605
23163,33877
23164,63659
23165,42196
23166,58968
23167,34963
2212,61496
2277,60828
4568,60902
23168,45488
13039,61451
23169,3149
23170,44694
23171,32287
23172,32287
23173,24322
23174,35161
15340,5140
23175,45770
23176,22903
23177,54531
23178,35161
23179,48783
23180,16482
23181,35161
23182,22903
7009,23890
23183,35161
23184,35161
23185,29190
23186,7534
23187,16553
23188,58453
23189,183
23190,54396
23191,31648
23192,26198
23193,11333
23194,22892
23195,25161
2220,60708
23196,38980
23197,15760
23198,61598
23199,48301
23200,49937
23201,28696
23202,49543
23203,38009
23204,18109
23205,37374
23206,25414
23207,11962
15339,23890
23208,48783
23209,40711
23210,23890
23211,7534
23212,11393
23213,7534
23214,2482
23215,47301
23216,62618
23217,19963
3875,3020
23218,2173
23219,25757
23220,54991
23221,32299
23222,14450
23223,35161
23224,5140
23225,40711
23226,17901
23227,23890
23228,43163
23229,35161
23230,17
23231,29214
23232,11584
23233,9362
23234,38712
23235,26931
23236,61777
23237,35799
23238,46047
23239,27295
23240,15515
23241,56294
23242,62554
23243,28337
23244,37661
23245,40141
23246,18596
23247,59124
23248,10095
23249,10087
23250,2907
23251,42809
23252,52387
23253,51439
23254,39022
23255,12864
23256,10746
1184,1900
23257,39600
23258,63634
23259,36431
6730,9006
23260,16807
23261,24366
19083,7761
23262,58406
23263,35161
5152,23890
23264,60624
23265,3621
23266,16043
23267,47301
23268,18598
23269,44021
23270,49662
23271,53404
23272,49937
12518,37217
23273,21757
23274,17749
23275,19955
23276,11808
23277,23414
23278,44472
23279,52280
23280,44348
23281,15501
23282,44291
23283,8192
675,27545
23284,52410
23285,42220
23286,59551
13833,36969
23287,3020
23288,44436
23289,57926
23290,14885
7282,54270
23291,14104
23292,2572
23293,59139
23294,45455
23295,30863
23296,25743
23297,21066
23298,33453
23299,38612
23300,10442
23301,28016
23302,60993
7475,42196
23303,34013
23304,27507
23305,35421
23306,47603
23307,25796
23308,15212
23309,46132
23310,9928
23311,17567
23312,39878
23313,24924
23314,19116
10163,39017
23315,51900
23316,15494
23317,19424
23318,1119
23319,17562
23320,41903
23321,53446
23322,44660
23323,22493
23324,33548
23325,10297
23326,45330
23327,10862
23328,29096
23329,49350
23330,38580
23331,30769
23332,17103
8022,52137
23333,45363
23334,22352
23335,58962
23336,9369
23337,22127
14964,34345
23338,63870
23339,33865
23340,42519
23341,48620
23342,12951
23343,25577
23344,569
23345,8778
23346,41262
23347,48150
23348,17482
23349,44592
23350,55827
23351,18143
23352,16482
23353,28198
23354,25383
23355,17535
23356,43378
23357,39209
23358,3911
23359,32683
12599,25383
23360,11246
23361,28197
23362,36979
23363,58955
21008,27579
23364,52096
23365,26891
23366,5496
23367,58823
23368,39948
23369,27568
23370,28313
23371,53783
23372,35819
23373,37411
23374,21019
23375,40823
23376,47354
23377,17507
23378,2843
23379,27804
23380,20118
23381,11393
23382,54531
8237,48783
11852,20118
23383,61980
23384,5953
23385,2736
23386,12415
23387,8488
23388,57373
23389,26677
23390,29098
23391,31954
23392,37977
23393,27567
23394,20282
23395,48009
23396,28990
23397,39001
23398,59204
23399,48026
23400,58917
23401,40110
23402,25279
23403,26198
23404,38955
13669,26198
23405,39413
23406,24830
23407,12367
23408,32724
23409,47302
23410,54200
23411,49685
23412,12381
23413,41952
23414,21118
23415,861
16767,35935
23416,5943
23417,12682
23418,5986
23419,27740
23420,2736
23421,9184
23422,57991
23423,5781
23424,59550
23425,26728
6702,9139
23426,63363
23427,53531
23428,53527
23429,4773
23430,30270
23431,31505
23432,34891
23433,39758
23434,23303
23435,31063
23436,39759
23437,6370
23438,56126
22570,47138
23439,195
23440,49935
23441,56737
23442,38077
23443,3642
23444,52903
23445,63199
23446,30907
23447,47705
23448,43509
8709,18499
23449,63837
23450,14787
23451,15778
23452,12339
23453,46230
8706,37405
23454,39943
23455,40136
23456,28271
23457,3813
23458,7085
817,58334
23459,24075
23460,16482
23461,35161
20696,54531
23462,58395
23463,55718
3540,3347
3271,33863
23464,25897
23465,9528
8710,26910
23466,51556
23467,28650
23468,11580
23469,48783
23470,29190
23471,5140
23472,16482
23473,34764
23474,43678
23475,17482
23476,24040
16944,49751
23477,44913
8382,25383
23478,47782
23479,9790
23480,48055
23481,13190
23482,35809
23483,49399
23484,47301
23485,57956
23486,53527
23487,25300
23488,3020
23489,6840
23490,44332
23491,12340
23492,33384
23493,43846
23494,42448
23495,5763
23496,44818
13949,37201
23497,33397
23498,17736
23499,34121
23500,53938
23501,31683
23502,39631
23503,8906
23504,43527
23505,10137
23506,6590
23507,2153
23508,16764
23509,47301
23510,53584
23511,41321
23512,15800
23513,44621
23514,18085
23515,62280
23516,49648
23517,21552
23518,37179
23519,38047
23520,46967
23521,42504
23522,11757
23523,7184
23524,13388
23525,15238
23526,23809
23527,12339
23528,33907
23529,4270
23530,30100
23531,3886
23532,48162
23533,15274
23534,21832
23535,6904
11510,20270
23536,30611
23537,16346
23538,37373
18803,53527
23539,20884
23540,48493
23541,57897
23542,38962
23543,11290
23544,26994
23545,63265
23546,27998
23547,37389
5256,17
11083,24259
23548,24259
23549,45599
11084,14356
6079,32315
23550,29866
23551,7467
18267,41443
9765,38699
23552,59363
23553,45159
23554,23890
35,45594
23555,32287
23556,35161
23557,5027
23558,57139
23559,50628
23560,27822
23561,53053
23562,21955
23563,24387
23564,26198
23565,47457
23566,11590
23567,422
23568,18069
23569,17185
23570,51404
23571,1752
23572,52110
12659,54486
23573,1783
23574,8025
12363,41420
23575,5592
23576,50422
23577,8553
23578,42320
23579,25857
23580,10104
21479,4913
23581,20245
23582,17723
23583,55286
23584,33239
23585,1
23586,25182
23587,55869
23588,47614
23589,27409
23590,3020
23591,1807
23592,10493
23593,14072
23594,41453
23595,8484
23596,55378
23597,60955
23598,12339
23599,12339
23600,10079
23601,23412
23602,8676
23603,25321
23604,46579
23605,8486
23606,59466
23607,7999
23608,34576
23609,40110
23610,5763
23611,46659
23612,13362
23613,982
23614,12339
23615,13456
23616,12420
23617,10126
23618,60492
8681,60023
23619,41146
23620,62311
23621,51823
5635,48783
11319,16482
11345,45800
11336,5149
11341,35417
11354,18054
11356,24366
11324,43212
11342,43341
11323,43262
11325,23890
11361,5140
11326,7534
11328,14356
23622,35161
11330,48783
11331,17901
11332,32299
11333,45627
11335,7615
11337,13
11338,48942
11339,7534
23623,17901
11344,14417
11321,84
11346,35182
11347,22903
23624,7534
11351,54531
11352,22903
11353,16482
23625,22903
11359,43163
5636,11393
23626,35543
11362,17901
11363,23890
11334,35161
11372,29214
11318,7534
11366,54531
11343,14356
11350,43163
11369,29190
11355,14356
11360,11393
11358,62867
11370,11414
23627,183
11365,24055
23628,43252
23629,57843
23630,25735
23631,48765
23632,10
23633,11227
98,53801
23634,30964
23635,55873
9781,5950
20975,38967
23636,49948
23637,3028
23638,42245
23639,2377
23640,44185
23641,5111
23642,51605
23643,39089
23644,40823
23645,35161
23646,35161
23647,5140
23648,17901
23649,17901
23650,54531
23651,45752
23652,32287
23653,23890
23654,40711
23655,43163
23656,43163
23657,45594
23658,54531
23659,48783
23660,40711
23661,35161
23662,17
23663,11393
23664,32287
23665,5140
23666,14356
23667,43163
23668,17901
23669,45594
23670,35161
23671,43163
23672,17
23673,22903
23674,17
23675,17
23676,17901
23677,29190
23678,16482
23679,17901
23680,23890
23681,20118
23682,29190
23683,20118
23684,15
23685,48783
23686,58324
23687,43163
23688,32287
23689,23890
23690,35161
23691,48783
23692,23890
23693,20118
23694,35161
23695,20118
23696,29190
23697,29190
23698,11393
23699,40711
23700,17
23701,48783
23702,17
23703,40711
23704,57212
23705,23890
23706,20118
23707,17
11964,23890
23708,35574
23709,35161
23710,29190
23711,20118
23712,20118
23713,5140
23714,35161
23715,23890
23716,48783
21490,29190
23717,48783
23718,48783
23719,24112
23720,23890
23721,17901
23722,5140
23723,48783
23724,35161
23725,58324
23726,17
23727,35161
23728,35161
23729,60624
23730,43163
23731,54531
23732,29190
23733,45594
23734,23890
23735,54531
23736,35161
23737,32287
23738,45594
11941,5140
23739,35161
23740,40711
23741,23890
23742,23890
11107,29190
23743,17
23744,14356
23745,11458
23746,54601
23747,35445
23748,17
23749,32287
23750,40711
23751,11393
23752,48783
23753,7534
23754,48783
23755,45594
23756,32287
23757,48783
4263,35161
23758,35161
23759,20285
23697,31791
23760,40711
23761,11393
23762,5140
23763,23890
23764,7534
23765,48783
23766,35161
23767,29190
23768,7534
23769,17
23770,35161
23771,23890
23772,45594
23773,35161
23774,54531
23775,54531
23776,35161
23777,20216
23778,35310
23779,43163
23780,14356
23781,23890
23782,17
23783,45594
23784,32287
459,35161
23785,23890
23786,29190
23787,17
23788,35161
23789,48783
23790,40711
23791,45594
23792,29190
23793,35161
23794,17
23795,7554
23796,43163
23797,35161
23798,45594
23799,7534
23800,35161
23801,5140
23802,14356
23803,54629
19382,43163
23804,23890
23805,23890
23806,32287
23807,5140
23808,57212
23809,40711
23810,48783
23811,45594
23812,45594
23813,7534
23814,14356
23815,58324
23816,17
23817,17
23818,35161
23819,7750
23820,23890
23821,5140
23822,20118
23823,29190
23824,32287
23825,62867
23826,60604
23827,23890
23828,45594
23829,35161
23830,35161
23831,48783
23832,17
23833,45594
23834,29190
23835,20118
23836,29190
23837,54531
23838,7534
23839,22903
5534,35161
23840,48804
22345,48783
23841,48783
23842,45594
23843,57281
23844,17
23845,236
23846,42651
23847,32287
23848,45594
23849,40711
23850,7534
23851,48783
23852,60624
23853,17
23854,23890
23855,60624
23856,48783
23857,58324
23858,35493
23859,54531
23860,43163
23861,24142
7663,35161
23862,17
23863,35161
23864,17
23865,43163
23866,43213
23867,35161
23868,17
23869,40711
23870,43163
23871,35161
23872,45594
23873,48783
23874,56977
23875,14356
23876,17
23877,32287
23878,48783
23879,58324
14755,45594
23880,43163
23881,35161
23882,11393
23883,54531
23884,23890
23885,11393
23886,48783
23887,23890
23888,143
23889,35161
23890,29190
23891,23890
23892,48783
23893,48783
23894,16482
23895,1
23896,29190
23897,11095
23898,34108
23899,3319
23900,34105
23901,30830
23902,21984
23903,17475
23904,25422
23905,1878
23906,50679
23907,25741
23908,821
23909,32961
23910,47574
23911,34516
23912,35689
23913,35140
23914,16477
23915,14352
23916,48765
23917,8191
23918,46990
23919,39861
23920,3645
23921,28230
23922,10098
23923,12435
23924,36479
23925,3961
23926,37358
23927,49937
23928,36880
3787,12780
23929,33199
23930,52873
23931,12838
23932,12339
23933,48196
23934,43575
23935,2044
23936,13355
23937,15564
23938,10369
23939,23339
23940,12924
23941,7062
23942,37988
23943,3379
23944,39937
23945,39938
23946,25402
12826,3912
23947,44388
23948,27641
23949,25315
23950,27567
23951,8438
23952,1538
5860,53536
23953,33922
23954,1598
23955,37373
23956,27614
23957,12480
23958,19755
23959,41014
23960,47640
23961,18719
23962,22042
23963,11988
23964,18284
23965,11488
23966,27568
23967,46163
10466,39662
23968,56294
23969,41903
23970,17932
11466,52937
20889,32063
23971,55670
23972,21203
23973,20579
23974,53445
23975,25834
23976,34524
23977,49182
23978,22184
23979,8236
23980,4665
23981,46481
23982,3166
23983,27661
23984,51813
23985,18946
23986,24498
23987,44446
23988,1
23989,62740
23990,15211
11765,36836
23991,41065
23992,14968
23993,26355
23994,40398
23995,46811
23996,37596
23997,49207
23998,27072
23999,31617
24000,45937
24001,4003
24002,54017
24003,41815
24004,46851
24005,3718
24006,47634
24007,63554
24008,31346
24009,44336
24010,20085
24011,26184
16159,22822
24012,37685
24013,21398
24014,47076
24015,58642
24016,49375
24017,33985
24018,23671
24019,54692
24020,11393
5020,11561
24021,24064
24022,33957
24023,47859
24024,38956
24025,45958
24026,55836
20489,33175
24027,34232
24028,58977
24029,35161
24030,5140
24031,17
24032,20118
24033,54531
21562,55827
24034,44240
24035,57506
24036,20854
7481,60066
24037,60459
24038,63243
24039,57341
21485,4705
24040,31865
24041,32212
24042,60938
24043,18949
24044,15676
24045,15744
24046,54427
24047,27268
24048,15910
24049,2077
24050,1541
24051,47694
24052,12351
24053,51052
24054,7337
24055,18183
24056,15565
24057,53680
24058,12340
24059,34509
408,59798
24060,60884
24061,15329
24062,24487
24063,10583
24064,53085
1573,26326
24065,49934
24066,22812
24067,28920
24068,26832
24069,35182
24070,45594
24071,16482
24072,32287
24073,24199
24074,7575
24075,57212
24076,17
24077,23890
24078,28271
21201,14356
10738,7737
24079,23890
24080,35161
6279,35161
24081,32287
24082,11393
6612,32376
24083,17901
24084,17
8597,7667
24085,1
24086,61836
24087,39008
24088,37392
24089,26522
24090,59784
8045,48704
24091,42073
24092,28743
24093,45209
24094,39503
24095,15186
24096,6902
24097,1736
24098,24992
24099,59749
24100,50335
24101,14424
24102,17
24103,11393
24104,17
24105,43163
24106,17
24107,43163
12005,40711
24108,16482
12008,29203
24109,31054
24110,23598
24111,63502
229,31754
24112,7478
24113,15743
24114,636
24115,2567
24116,19054
22703,25857
24117,30196
24118,45644
24119,25769
24120,36159
24121,18164
24122,15223
24123,50068
24124,9205
24125,63617
24126,17482
24127,9077
24128,26536
5240,52139
24129,60297
24130,28835
24131,5584
24132,5191
24133,19136
24134,2609
24135,43760
24136,47783
24137,19349
24138,16322
24139,32287
24140,35228
24141,17
24142,5263
24143,16482
24144,59582
24145,4637
24146,5669
24147,33894
24148,15211
24149,38980
24150,52867
24151,24858
24152,28252
24153,44350
24154,24878
24155,39011
24156,36808
24157,21313
24158,58359
24159,8173
24160,60696
24161,41438
24162,1869
24163,46659
24164,13765
24165,35878
24166,1899
24167,53086
24168,8404
24169,56119
24170,60043
170,61319
24171,55866
3941,45209
24172,50262
24173,62371
24174,1985
24175,30783
24176,41808
24177,20444
24178,58954
352,26809
24179,53213
24180,54209
24181,32321
24182,59363
24183,17107
3372,22472
4099,22472
24184,57538
24185,12372
24186,3383
10634,33143
19980,20231
19986,29293
24187,2942
24188,684
24189,1887
24190,61996
24191,61121
24192,31626
24193,51902
24194,21707
8834,31503
24195,36085
24196,37817
24197,21709
24198,21832
24199,37881
24200,4594
24201,32222
24202,61695
24203,3950
24204,23026
24205,56667
24206,4669
24207,37647
21922,19810
23549,47576
24208,12424
24209,38613
24210,16158
24211,35432
4619,61004
24212,25326
24213,47614
24214,12339
24215,7478
24216,44232
24217,57741
24218,27669
24219,21720
24220,32255
24221,1325
24222,14080
24223,18493
24224,53445
24225,27593
24226,11638
24227,31752
24228,46242
24229,21374
24230,41700
24231,48641
24232,8644
24233,50249
24234,9358
11285,29479
24235,36202
24236,46681
24237,8026
24238,48668
24239,57392
3633,20694
24240,21149
24241,36737
24242,43749
24243,47097
24244,8611
24245,51217
24246,54192
24247,47174
24248,21203
22707,47660
24249,42968
24250,33150
24251,3529
24252,4559
24253,53264
24254,15600
24255,15743
24256,30610
24257,46069
4434,1921
24258,47714
24259,5042
24260,6128
24261,30359
24262,47574
24263,26171
24264,42320
24265,39483
24266,56325
14926,52074
24267,15744
14927,44092
24268,40620
24269,38166
13949,36665
6323,26910
24270,63543
24271,59766
24272,34230
13703,34178
24273,53445
24274,51199
24275,43036
24276,37650
24277,29750
24278,59581
24279,1133
24280,28466
24281,52423
24282,36901
24283,36535
24284,58113
24285,37661
24286,58230
24287,1596
14948,2567
24288,45277
24289,16763
24290,53427
24291,833
24292,6851
24293,1196
24294,21464
24295,39932
24296,30375
24297,7040
24298,27277
24299,37977
24300,20979
24301,26233
24302,34441
24303,21955
24304,4619
24305,30141
24306,39089
24307,18861
24308,37549
24309,27567
24310,56509
24311,55882
24312,9216
24313,44628
24314,19034
24315,17482
7989,37711
24316,43822
24317,50246
24318,12473
24319,11259
24320,58436
24321,10126
24322,27593
24323,6190
24324,47038
24325,59113
24326,28172
24327,55833
24328,11966
24329,57373
24330,57778
24331,6580
24332,49641
24333,10758
24334,28479
24335,50246
24336,1349
24337,47898
24338,27513
24339,36141
19173,31797
24340,43683
24341,46759
24342,37382
24343,43760
24344,30517
24345,58071
24346,17456
24347,27702
24348,46460
24349,38064
24350,33640
8426,33987
24351,46246
24352,44067
24353,15487
24354,27850
24355,50492
24356,36383
24357,49747
24358,17596
2990,60068
24359,11143
24360,33135
24361,26848
24362,59342
24363,49867
24364,36665
24365,3054
9767,63646
24366,33845
24367,1931
24368,55827
24369,3912
24370,50313
24371,47574
24372,11365
24373,12031
24374,34762
24375,39135
24376,32139
24377,24830
24378,43783
24379,42853
24380,38955
447,43760
24381,11971
24382,18769
24383,44292
24384,50246
24385,55827
24386,2704
24387,25577
24388,10091
9457,34750
24389,38974
24390,45693
24391,29414
24392,38138
24393,55910
24394,37460
24395,37988
24396,41372
12292,44959
24397,20422
24398,62250
24399,51406
24400,26910
22583,59782
24401,61319
18720,22387
24402,27005
24403,52957
24404,43163
24405,32287
24406,48890
24407,9610
24408,10346
