nid,aid
498,4941
499,4941
500,8052
501,8052
502,8052
503,8052
504,8052
505,8052
506,8052
507,8052
508,2266
509,8082
510,8082
511,8082
512,8082
400,8082
513,8082
514,8082
515,8082
516,8082
517,8082
518,2522
519,2522
520,2522
521,8775
522,8775
523,8775
524,8775
283,8775
281,8775
282,8775
525,5310
526,5310
527,5310
528,1615
529,1615
530,1615
531,1615
532,1295
533,1295
534,1295
535,1295
536,1295
537,3065
538,3065
539,3360
540,3360
541,3360
542,3360
543,3360
544,3360
545,3360
546,3360
547,3360
548,3360
549,3360
550,3360
551,3336
552,3336
553,3336
554,3336
555,7936
556,7936
557,7936
558,7936
559,7936
560,7936
561,7936
562,7936
563,6582
564,1990
565,1990
566,5636
567,5636
568,8781
569,8781
570,8781
571,8781
572,1643
573,1643
574,1643
575,1643
576,1643
577,6335
578,6335
579,6335
580,6335
581,6335
582,6335
583,6216
584,6216
585,6216
586,6216
587,8423
588,8423
589,8423
590,1611
591,1611
592,1611
593,1611
594,1611
595,1611
596,1643
597,1643
598,1643
127,1643
599,1643
600,1736
601,1736
602,1736
603,1736
604,1736
605,1736
606,1736
607,1736
608,6528
609,6528
318,6528
610,6528
611,6528
612,4361
613,4361
614,4361
615,4361
616,4361
617,4361
618,4361
619,4361
620,4361
621,4361
622,4361
623,4361
624,4361
625,4361
626,4361
627,4361
628,4361
629,4361
630,4361
631,4361
632,4361
633,4361
634,4361
635,4361
636,4361
637,4361
638,4361
639,4361
640,4361
641,4361
642,4361
643,4361
644,4361
645,4361
646,4361
647,4361
648,2572
649,2572
650,2572
651,2572
652,2572
653,2572
654,2572
655,2572
656,2572
657,2572
658,2572
659,2572
660,2572
661,2572
662,2572
663,2572
664,7387
665,7387
666,3619
667,3619
668,3619
669,3619
670,3623
671,3623
672,3623
673,3623
674,3623
675,3623
676,3607
677,3607
678,3607
679,3607
680,3607
681,3607
682,2938
683,2938
684,3925
685,3925
686,1006
687,1006
688,1006
154,1006
689,9232
690,9232
691,9232
692,2915
693,2915
694,3420
695,3420
696,3420
697,3420
698,3420
699,3420
700,3420
701,7545
702,7545
703,7545
704,7545
705,6976
706,6976
707,6976
708,2342
709,2342
710,2342
711,2342
712,2342
713,2342
714,2342
715,6106
716,7361
717,7361
10,7361
718,8698
719,7221
720,7221
721,7221
722,7221
723,7221
724,7221
725,7221
726,7221
727,7221
728,7221
729,5103
730,6382
731,6734
732,6734
733,4342
734,4342
735,4342
736,4342
737,4555
738,4555
739,4555
740,4555
741,6580
742,6580
282,6580
743,6580
744,6580
745,6580
746,6580
747,6580
748,5911
749,5911
750,5911
751,5911
752,5911
753,5911
754,6203
755,2502
756,2502
757,2502
758,2502
759,2502
760,2522
761,2522
762,2522
763,2522
764,2522
765,2522
766,2522
767,3546
768,3546
769,3546
770,3546
771,2577
772,2577
773,2577
774,2577
775,2577
776,2577
777,2577
778,3626
779,3626
780,3626
781,3626
782,3626
783,3626
784,3626
785,3626
786,7387
787,7387
788,7387
789,7387
790,7387
791,742
792,742
793,742
794,742
795,742
796,742
797,742
798,742
799,5377
800,5377
801,5377
802,5377
803,5377
804,8727
805,8727
806,6643
807,7735
808,7735
809,7735
810,7735
811,7735
812,7735
813,7735
814,7735
815,2302
816,2302
817,2302
818,2302
819,3925
820,3925
821,3925
822,3925
823,3925
824,3925
825,8156
826,8156
827,8156
828,1491
829,5816
830,5816
831,5816
832,5816
833,5816
834,5816
835,5816
836,5816
837,5816
838,5816
839,5816
840,5816
841,5816
842,5816
843,5816
844,5816
845,5816
846,5816
847,5816
848,5816
849,5816
850,5816
851,5816
852,5816
853,5816
854,5816
855,5816
856,5816
857,5816
858,5816
859,5816
860,5816
861,5816
862,5816
863,5816
864,5816
865,5816
866,5816
867,5816
868,5816
869,5816
870,5816
871,5816
872,5816
873,5816
874,5816
875,5816
876,5816
877,5816
878,5816
879,5816
880,5816
881,5816
882,5816
883,5816
884,5816
885,5816
886,5816
887,5816
888,5816
889,5816
890,5816
891,5816
892,5816
893,5816
894,5816
232,5816
895,5816
896,5816
897,5816
898,5816
899,5816
900,5816
901,5816
902,5816
903,5816
904,5816
905,5816
906,5816
907,5816
908,5816
909,5816
910,5816
911,5816
912,5816
913,5816
914,5816
915,5816
916,5816
917,5816
918,5816
919,5816
920,5816
921,5816
922,5816
923,5816
924,5816
925,5816
926,5816
927,5816
928,5816
929,5816
930,5816
931,5816
932,5816
933,5816
934,5816
935,5816
936,5816
937,5816
938,5816
939,5816
940,5816
941,5816
942,5816
943,5816
944,5816
945,5816
946,5816
947,5816
948,5816
949,5816
950,5816
951,5816
952,5816
953,5816
954,5816
955,5816
956,5816
957,5816
958,5816
959,5816
960,5816
