nid,aid
1967,13489
1968,76350
1969,78350
1970,81598
1971,1207
1972,1905
1973,8087
1974,8125
1975,26882
1976,30922
1977,38350
1978,56723
1979,58169
1980,70502
1981,70643
1982,75558
1983,85133
1984,86340
1985,35981
1986,38892
1987,38892
1988,58154
1989,73189
1990,4947
1991,5700
1992,12338
1993,81026
1994,85637
1995,73285
1996,10729
1997,15124
1998,16983
1999,25122
2000,25893
2001,30279
2002,32718
2003,32718
2004,51487
2005,55490
2006,55888
2007,61621
2008,72756
2009,84237
2010,6070
2011,6840
2012,10413
2013,15294
2014,16234
2015,32073
2016,32207
2017,36200
2018,57145
2019,60498
2020,63227
2021,71165
2022,78199
2023,84699
2024,4982
2025,5213
2026,11081
2027,15514
2028,16533
2029,16997
2030,17794
2031,17843
2032,18882
2033,24462
2034,26327
2035,28366
2036,11009
2037,31636
2038,32446
2039,32641
2040,35562
2041,36606
2042,38355
2043,47022
2044,47569
2045,48992
2046,49562
2047,54773
2048,54915
2049,55801
2050,59775
2051,60303
2052,60417
2053,61050
2054,64159
2055,65802
2056,66173
2057,70074
2058,70986
2059,73521
2060,76577
2061,525
2062,82155
2063,82803
2064,83927
2065,13629
2066,33981
2067,39473
2068,44562
2069,44966
2070,49066
2071,64440
2072,75884
2073,77103
2074,79510
2075,20191
2076,32432
2077,38619
2078,45753
2079,68808
2080,13873
2081,15832
2082,33109
2083,66828
2084,4375
2085,9545
2086,23902
2087,32941
2088,44157
2089,44204
2090,65836
2091,73587
2092,73868
2093,75366
2094,1915
2095,14685
2096,17012
2097,19012
2098,24438
2099,26998
2100,32925
2101,42515
2102,43376
2103,46762
2104,54828
2105,70084
2106,72230
2107,73551
2108,10301
2109,10395
2110,67945
2111,13272
2112,13996
2113,14225
2114,15798
2115,15798
2116,16349
2117,20447
2118,23014
2119,27171
2120,34733
2121,40692
2122,41262
2123,43585
2124,48035
2125,51598
2126,55306
2127,59816
2128,66967
2129,69958
2130,72756
2131,73781
2132,78938
2133,85493
2134,15164
2135,16285
2136,21518
2137,23061
2138,24022
2139,32522
2140,35482
2141,36606
2142,63551
2143,69276
2144,78667
2145,80425
2146,4631
2147,15051
2148,20064
2149,22620
2150,27318
2151,28507
2152,32000
2153,46137
2154,46921
2155,55582
2156,58948
2157,75114
2158,75445
2159,84194
2160,2784
2161,10156
2162,13485
2163,14995
2164,23474
2165,34362
2166,39100
2167,44421
2168,45020
2169,47328
2170,48292
2171,58279
2172,58566
2173,60453
2174,68139
2175,72108
2176,75244
2177,76132
2178,79299
2179,83180
2180,84884
2181,85532
2182,5640
2183,6850
2184,12194
2185,17103
2186,17553
2187,25303
2188,27617
2189,27810
2190,35682
2191,37492
2192,37799
2193,41717
2194,42301
2195,46517
2196,82021
2197,50562
2198,59517
2199,64949
2200,65006
2201,66302
2202,75048
2203,78016
2204,83716
2205,3198
2206,9459
2207,11357
2208,14128
2209,19626
2210,21139
2211,38946
2212,47066
2213,53499
2214,55515
2215,65792
2216,73675
2217,77854
2218,81778
2219,84204
2220,85194
2221,86415
2222,4597
2223,11978
2224,12858
2225,35517
2226,36450
2227,45753
2228,82511
2229,16869
2230,20976
2231,25506
2232,27527
2233,46214
2234,54992
2235,72756
2236,74426
2237,79819
2238,82737
2239,1796
2240,13969
2241,22032
2242,28276
2243,34471
2244,39671
2245,41986
2246,52206
2247,38798
2248,59396
2249,67027
2250,67762
2251,75449
2252,77101
2253,77556
2254,77589
2255,79324
2256,83614
2257,84394
2258,84512
2259,84374
2260,234
2261,1667
2262,2713
2263,3157
2264,6234
2265,7281
2266,7497
2267,7795
2268,11483
2269,11677
2270,14261
2271,14267
2272,14522
2273,14889
2274,22720
2275,25067
2276,25938
2277,26978
2278,29680
2279,30030
2280,30071
2281,32233
2282,33869
2283,34432
2284,37019
2285,37113
2286,37257
2287,40422
2288,42661
2289,42915
2290,45452
2291,45464
2292,45659
2293,46995
2294,47463
2295,48974
2296,58016
2297,49260
2298,49377
2299,50027
2300,52261
2301,54214
2302,55518
2303,56548
2304,62442
2305,70673
2306,70980
2307,73488
2308,73618
2309,78009
2310,78699
2311,79960
2312,80151
2313,81847
2314,83904
2315,84866
2316,85194
2317,85660
2318,525
2319,4374
2320,9770
430,14128
2321,14150
2322,17710
2323,18007
2324,19606
2325,20334
2326,21063
2327,24790
2328,25059
2329,26241
2330,26393
2331,35007
2332,39867
2333,41172
2334,41475
2335,42217
2336,42965
2337,49509
2338,51882
2339,52338
2340,53992
2341,64601
2342,65250
2343,72453
2344,72868
2345,85375
2346,85841
2347,27445
2348,33537
2349,44418
2350,45562
2351,49120
2352,65645
2353,560
2354,3950
2355,8738
2356,14128
2357,19783
2358,28768
2359,31290
2360,31494
2361,31494
2362,37113
2363,62477
2364,81287
2365,83425
2366,20730
2367,34182
2368,37781
2369,85659
2370,560
2371,3128
2372,6384
2373,7660
2374,11094
2375,12081
2376,13317
2377,23480
2378,27459
2379,27851
2380,34142
2381,39447
2382,42771
2383,56534
2384,71972
2385,74983
2386,79510
2387,81039
2388,1182
2389,1609
2390,15056
2391,20032
2392,21536
2393,30248
2394,51329
2395,51332
2396,51457
2397,52542
2398,54438
2399,55527
2400,57401
2401,58160
2402,76445
2403,77929
2404,83787
2405,85427
2406,85442
2407,5733
2408,8658
2409,9096
2410,28625
2411,30324
2412,34863
2413,47899
2414,75765
2415,83863
2416,5664
2417,7089
2418,39214
2419,54147
2420,56119
2421,68048
2422,74950
2423,84715
2424,5633
2425,13671
2426,39456
2427,47886
2428,48589
2429,71571
2430,75706
2431,30389
2432,43652
2433,64237
2434,84846
2435,4763
2436,12112
2437,22933
2438,29216
2439,31396
2440,39111
2441,40985
2442,46552
2443,48836
2444,51766
2445,59678
2446,60361
2447,72528
2448,77035
2449,78313
2450,78329
2451,3207
2452,6232
2453,11656
2454,11708
2455,12031
2456,13764
2457,21569
2458,13373
2459,29287
2460,39867
2461,40555
2462,45083
2463,46642
2464,47066
2465,54598
2466,59468
2467,63574
2468,65904
2469,65904
2470,74446
2471,74634
2472,75444
2473,75491
2474,81369
2475,84631
2476,84975
2477,85454
2478,85535
2479,86432
2480,17327
2481,17936
2482,25854
2483,30674
2484,32514
2485,38197
2486,40286
2487,42376
2488,48436
2489,59278
2490,66887
2491,68511
2492,72197
2493,76408
2494,79490
2495,16469
2496,42151
