nid,aid
3490,1
1259,1
3491,1
1260,1
1261,1
2454,1
3492,1
1263,1
3493,1
1264,1
1266,1
5381,1
3494,1
3495,1
1795,1
2035,1
2628,1
3496,1
1276,14644
1279,1
1282,1
1290,1
5382,1
1295,1
1299,1
1300,1
1301,1
5383,1
1303,1
1304,1
3183,1
1302,1
1310,1
1311,1
5384,1
1313,1
1314,1
1315,1
1316,1
3984,1
1317,1
1318,1
1319,1
3511,1
1320,1
1321,1
1322,1
1325,1
1326,1
1329,1
1330,1
3514,12143
1331,1
1333,1
5385,1
2973,1
1336,1
3516,1
1040,11463
5386,1
3518,1
1055,12193
3519,1
3520,1
3185,1
861,1
1337,1
1338,1
3521,1
3533,1
3522,1
3523,1
1341,1
3524,1
3525,1
3526,1
1343,1
1347,1
3527,1
1348,1
1350,1
1351,1
3528,1
3529,1
1352,1
1344,1
1353,1
3530,1
3532,1
1359,1
3534,1
1360,1
3535,1
1364,1
3536,1
3537,1
3538,1
3539,1
3540,1
1366,1
3541,1
1367,1
1368,1
3542,1
3543,1
3544,1
1370,1
3545,1
1372,1
3546,1
1374,1
1375,1
1376,1
1377,1
1389,1
3188,1
3547,1
3548,1
1385,1
4132,1
3549,1
3550,1
1379,1
1380,1
1362,1
3189,1
1382,27497
1383,1
1384,1
3553,27497
3554,1
3555,1
3556,1
3557,1
3558,1
2306,1
5387,1
3560,1
1393,27284
1394,1
1395,1
3561,1
1396,29004
3562,1
1398,1
900,1
1399,1
1401,1
3347,1
1403,1
1404,1
3563,1
3190,1
1406,1
1407,1
5388,1
1409,1
1410,1
3565,1
2803,1
1412,1
1414,1
3566,1
1415,1
1418,1
2806,1
2890,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1402,1
3282,1
1427,1
1428,1
1430,1
1431,1
1432,1
1433,1
1434,1
1436,1
1438,1
1440,1
2811,1
1441,1
1443,1
1444,1
2813,1
5389,1
2151,1
1445,1
2974,1
1446,1
1447,1
1448,1
1449,1
3196,1
5390,1
1452,1
2818,1
2819,1
2820,1
1454,1
1455,1
3579,1
3580,1
5391,1
5392,1
3581,1
1458,1
1459,1
2825,1
1820,1
1460,3147
2830,1
3586,1
1465,1
1466,1
5393,1
5394,1
1468,1
3198,1
5395,1
909,1
1473,1
3588,1
1475,1
3589,1
1476,1
3590,1
3200,1
3591,1
5396,1
1478,1
3201,1
5397,1
1481,1
5398,1
5399,1
1493,1
3594,1
3595,1
5400,1
1495,1
3597,1
1496,1
4074,1
3599,1
1497,1
3600,1
1499,1
3602,1
1500,1
5401,1
3603,1
5402,3147
1511,1
3203,1
2843,1
1513,1
3204,27140
1515,1
1024,1
1519,1
1527,10993
2850,10993
3610,10993
1528,10993
2851,10993
5403,10993
5403,27038
2853,10993
2854,10993
1532,10993
1533,10993
5404,10993
5404,27038
2856,10993
1843,10993
1846,10993
1846,27038
1535,10993
1536,26922
1536,3147
1537,10993
1175,10993
2183,10993
1538,1
1539,10993
5405,10993
5405,27410
1541,10993
2962,10993
3210,10993
4144,10993
2858,10993
3411,10993
3411,27410
3614,10993
1542,10993
1543,10993
1544,10993
1545,10993
3615,10993
3615,27410
1547,10993
1547,27410
1549,10993
3619,10993
3619,27410
5406,10993
5406,27410
1551,10993
3212,10993
3212,26922
1552,10993
1254,10993
1553,10993
2860,10993
5407,10993
5407,27410
1556,10993
1562,10993
1850,13987
3624,4514
1594,13899
3639,1
5408,27131
1595,27131
1277,26404
3648,603
5409,11145
5409,5102
5410,11145
3656,11145
5411,2327
3287,14172
3217,14172
3670,14172
918,14172
2900,14172
3672,14172
1842,14172
3674,14172
3675,14172
3676,13211
5412,19413
1678,12144
1701,14644
3690,14644
1705,14644
4925,14644
2888,14644
1706,14644
3692,18357
3693,18357
3694,18357
3695,11920
5413,25225
5414,25225
5415,3266
3709,26815
5416,25360
3713,25360
5417,3147
5418,3147
2185,3147
2209,3147
2209,10993
2209,27032
2644,3147
3717,3147
5419,3147
2482,26329
2482,3147
2034,3147
3256,3147
5420,3147
5421,3147
5422,3147
3722,3147
1242,3147
844,3147
1028,3147
5423,3147
2828,3147
3724,3147
5424,3147
5424,25225
1893,3147
1006,3147
3725,3147
3726,3147
1898,3147
1900,3147
2173,3147
5425,3147
3403,3147
1252,3147
5426,3147
5427,3147
5427,21597
5427,21815
1153,3147
3757,3147
1490,3147
1911,3147
3730,3147
3730,25122
3731,3147
5428,3147
5428,28394
1060,7074
3736,7074
5429,7074
3739,7074
5430,7074
2170,7074
2443,7074
5431,7074
3854,7074
3741,7074
3235,7074
1530,7074
5432,7074
3743,7074
3744,7074
1833,7074
3745,7074
1905,20533
1915,12343
3732,27599
3752,27599
1810,27599
888,27599
3753,27599
3754,27599
3755,27599
5433,27599
3756,27599
5434,17075
1348,17560
5435,17560
3760,17560
2227,17560
5436,17560
3762,17560
3764,17560
1955,773
3767,5940
3768,5940
3769,5940
1962,8838
3771,5940
1964,15776
1965,3563
1966,773
1967,19564
3772,5940
3773,5940
1974,15937
1985,15937
1985,473
1977,18949
1986,12793
1987,15220
3775,13343
2405,2668
2405,12756
2948,12760
2948,29015
5437,13660
2005,9601
1699,1
1909,20869
2009,20869
5438,11408
3237,11408
2027,11408
5439,11408
5440,11408
2032,11408
5441,11408
3238,11408
3239,11408
3799,11408
3240,11408
3240,9601
2043,11408
2044,11408
2508,11408
3800,11408
2049,11408
2049,20533
2050,11408
5442,11408
2051,11408
2054,11408
3803,11408
2056,11408
2056,23759
2057,11408
3806,11408
2060,11408
3807,11408
2061,3969
2061,27182
3809,11408
2587,11408
5443,2940
5444,25047
3816,1
2084,1
2085,1
3817,1
3818,1
3819,1
2090,1
2093,1
3820,1
2568,2932
5445,2932
3824,2932
3825,2932
5446,2932
3826,2932
3836,25315
5447,25322
3844,25327
5448,25327
3845,25327
3846,25327
3847,25327
3848,25327
3849,25327
2179,11677
5449,25330
2710,25330
3856,25330
5450,25338
2679,25338
2181,25338
3881,5217
2595,8143
3890,8143
5451,8143
3893,8143
2599,8143
5452,8143
2245,8143
5453,8143
3896,8143
3897,8143
5454,8143
3231,8143
5455,8143
3268,8143
2465,8143
2445,8143
2142,8143
3900,8143
3902,8143
2533,8143
3903,8143
908,8143
1526,8143
3904,8143
1951,8143
1914,8143
2415,8143
5456,8143
5457,25758
5458,25758
3909,25758
3910,25758
2091,25758
892,25758
232,25758
232,14891
3912,25758
5459,8374
3468,8374
4005,8374
2536,26123
3266,26123
5460,26123
3920,26123
5461,26123
653,26123
2346,26123
2524,26123
2946,27671
5462,26157
2395,1356
2401,7563
5463,13174
5464,13174
4024,13174
5465,13174
3932,13174
5466,26189
3934,26189
5467,26189
5468,14891
3959,14891
3960,14891
1226,14891
3961,14891
5469,14891
2218,14891
3962,14891
5470,26532
3814,26699
3814,16020
5471,26699
5472,21058
5473,21058
5474,18183
2562,26773
1509,26773
3988,26773
5475,18585
2432,19841
3998,19841
5476,19841
3999,19841
2172,19841
2608,19841
1948,19991
4007,3881
4008,19992
3275,3961
5477,23759
2670,23767
2652,23759
3151,23759
1245,23759
2237,23759
5478,27488
5479,27488
5480,28456
5481,408
5481,687
4058,26871
5482,25443
2756,14644
2781,25443
2748,5995
2794,1
2795,1
5483,7497
2800,1
4066,1
4065,27497
4057,1
4067,1
2929,1
2804,1
4069,1
2805,1
2807,1
2809,1
2810,1
2812,3147
2814,1
2815,1
4071,3147
2824,3147
2827,1
2833,1
4073,1
4077,10993
4077,27038
2857,10993
2857,26922
3617,10993
3617,27410
2859,10993
2861,10993
2862,10993
2863,10993
2959,14172
5484,17501
5484,18996
5485,17501
5485,18996
2882,17501
2886,14644
3702,3266
2744,3147
4081,3147
2749,3147
3729,3147
2924,3147
4082,7074
4084,7074
2842,27599
2844,17560
4085,5940
4086,5940
4087,5940
2048,11408
2762,2932
2945,25327
4090,25327
4083,25758
4094,8374
4095,26123
2754,26189
2954,16020
3206,25621
2969,5995
3285,1
5486,1
5487,1
5488,10993
3288,14172
3289,14172
2980,28114
4106,17560
5489,2940
5490,25758
5491,8336
5492,24794
5493,25758
5494,24794
5495,25758
5496,1139
5497,17625
5498,1139
5499,12044
5499,25758
5500,1139
5501,1139
5502,1139
5503,25758
5504,20045
5505,20045
5506,25758
5507,25758
5508,2048
5509,2048
5510,2048
5511,2048
5512,2048
5513,2048
5514,2048
5515,2048
5516,25758
5517,25758
5518,25758
5519,25758
5520,1
5521,25758
5522,25758
5523,25758
5524,25758
5525,25758
5526,1
5527,26208
5528,26208
5529,26208
5530,26208
5531,26208
5532,26208
5533,15446
5534,15446
5535,15446
979,15446
5536,15446
5537,15446
5538,15446
5539,15446
5539,26776
5540,15446
5541,15455
3371,15455
5542,15455
5543,15446
3869,15446
5544,15446
5545,15446
5546,25758
5547,12323
5548,2841
5548,2884
5549,2841
5549,2884
5549,9753
5550,20837
5551,15446
5552,15446
5553,15450
5554,15446
5555,15446
5556,15446
5557,15446
5558,15446
5559,26776
5560,26208
5561,24455
5562,26208
5563,26208
5564,24712
5565,21237
5566,25310
5567,1
5568,25758
5569,5213
5570,15907
5570,6408
5571,14712
5572,27375
5573,8162
5574,25054
5575,16812
5576,16812
5577,13174
5578,16812
5579,16812
5580,25758
5581,26765
5582,25758
5583,25758
5584,25758
5584,28337
5585,26208
5586,26208
5587,2721
5588,26208
5589,26208
5590,26208
5591,26208
5592,26208
5593,27422
5594,25115
5595,7420
5596,26208
5597,1
5598,25758
5599,13698
5599,22961
5599,26208
5600,13698
5601,27184
5602,13698
113,27184
5603,22961
5604,27184
5605,22961
5606,22961
5607,13698
5608,23614
5609,8374
5610,8374
5611,25758
5612,25758
5613,8374
5614,8374
5615,8374
5616,2250
5617,4495
5617,27182
5617,8383
2220,25758
4115,2250
5618,2250
5619,2250
5280,4495
5620,4495
5621,4495
5622,4495
5623,4495
5624,2250
5625,4495
5626,2250
5627,26529
5628,26529
5629,26208
5630,25758
5631,25758
5632,25758
5633,25758
5633,17462
5634,25758
5635,25758
5636,25758
5637,12478
5638,25758
5639,25758
5640,25758
5641,25758
5642,25758
5643,10580
431,23819
5644,25758
5645,9513
5646,28428
5647,27334
5648,18753
5649,26189
5650,17885
5651,27881
5652,15591
5653,1835
5654,18215
2660,6114
5655,26511
5656,16536
5657,24314
5658,16293
5659,6868
5660,8479
5661,25417
5662,26591
5663,25048
5664,9606
5665,28327
5666,28986
5667,8573
5667,15527
5668,26532
5669,19829
5670,8515
5671,25758
5672,16264
5673,25060
5674,18263
5675,6146
5676,20837
5677,17878
5678,2142
5679,26577
5680,21403
5681,12975
5682,3723
5683,27030
5684,4009
5685,4009
5686,4009
5687,22961
5688,25758
5689,25758
5690,1286
5691,1286
5692,1286
5693,1286
5694,1286
5465,8374
5695,25758
833,1733
834,1733
835,1733
836,1733
837,1733
838,1733
839,1733
840,1733
841,1733
842,1733
843,1733
844,1733
845,1733
846,1733
847,1733
848,1733
849,1733
850,1733
851,1733
852,1733
853,1733
854,1733
855,1733
896,1
5696,25871
910,1
5697,25621
959,17148
5698,16671
3415,26383
1123,1
1128,26123
1138,26157
1165,1
5699,25911
220,25911
5700,25911
3438,26198
1299,26198
1320,13300
1321,13300
1322,13300
1323,13300
1323,300
1325,13300
1326,13300
1327,13300
1328,13300
1329,300
1330,300
1331,300
1332,300
1333,300
3185,6970
3533,19137
1369,19841
1377,6970
1378,6970
1379,6970
1380,6970
1380,9539
1381,6970
3188,6970
3189,6970
1382,6970
1383,6970
1384,6970
1385,6970
4132,6970
1387,6970
1388,6970
1357,9539
1389,9539
1390,11144
1391,11144
1392,11144
1393,11144
1394,11144
1396,11144
1397,11144
1398,11144
2151,3147
1458,28085
1460,26527
1464,26527
1467,26688
1469,26688
1482,27392
5701,12718
1549,3147
1574,13987
1600,5620
4136,5620
5702,5620
5702,26521
1604,5620
1607,1
5703,14163
2873,3147
1725,5670
1726,5670
1727,5670
1728,5670
1729,5670
4138,5670
3700,5670
5704,5670
1733,5670
1734,5670
1735,5670
1736,5670
1737,5670
1738,5670
1739,5670
3227,5670
1740,5670
1742,5670
1743,5670
1744,5670
1775,7206
1861,19263
3233,7074
1963,473
1979,25871
2028,11408
2029,11408
2033,11408
2034,11408
2035,11408
2036,11408
2038,11408
2039,11408
2041,11408
2042,11408
2045,11408
2046,11408
2047,11408
2052,11408
2053,11408
2055,11408
2058,11408
2059,11408
2063,11408
2064,11408
2145,25327
1156,25327
5705,25338
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2354,13899
2354,8336
2354,26123
2388,1
2390,1
2391,1
2393,1
2400,1
2402,1
2406,1
5706,26189
2525,26773
2666,25757
2743,1733
2744,1733
2745,1733
3279,408
3281,6970
2802,11144
2822,26527
2824,26527
2825,26527
2908,26527
2826,26527
2828,26527
2830,26527
2831,26527
2838,27392
2867,5620
2874,13211
2890,5670
2891,5670
2892,5670
2893,5670
2894,5670
2895,5670
2896,5670
1741,5670
2923,11408
2924,11408
2948,1
2968,1733
2979,5670
5707,25758
5708,25758
5708,25210
5709,25758
5710,25758
5711,24030
5712,25758
5713,25758
5714,25210
5715,25758
5716,25758
5717,25758
5717,25210
5718,25758
5719,24810
5720,25758
5721,25758
5722,25758
5723,25758
5724,25758
5725,14752
5726,25758
5727,25758
5728,25758
5729,25758
5730,25758
5731,25758
5732,25758
5733,1
5734,8584
5735,25782
5736,26208
5737,26370
5738,18753
5739,27290
5740,28797
5741,6146
5742,25787
5743,27459
5744,22819
5745,19115
5746,5077
5747,26123
5747,518
5748,24608
5749,20860
5750,9220
5751,1
5752,26208
5753,26208
5754,26208
5755,26208
5756,26208
5756,27985
5757,26208
5758,1648
5759,24794
5760,25758
5761,1648
5762,23495
5762,26208
5763,23495
5764,26208
5765,23495
5766,25758
5767,25758
5768,25758
5769,25758
5770,25758
5771,25758
5772,25758
5773,25758
5774,26897
5775,25758
179,1337
5776,1337
5776,25758
4546,3113
5777,27306
5778,25758
5779,25758
5780,25758
5781,25758
5782,25758
5783,25758
5784,25758
5785,25758
5171,1
5786,25758
5787,25758
5788,25758
5788,15438
5789,15438
5789,25115
5789,4038
5790,15438
5791,15438
5792,26897
5793,25758
5794,25758
5795,26897
5796,27308
5797,25758
5798,25758
5799,25758
5800,25758
5801,25758
5802,25758
5803,12870
5804,25758
5805,25758
5806,25758
5807,25758
5808,25758
5809,25758
5810,25758
5811,26591
167,25758
5812,25758
5813,26591
5814,26591
5815,25758
5816,25758
5817,25758
5818,21398
5818,25977
5819,25758
5820,25758
5821,25758
5822,25758
5823,25758
5824,25758
5825,25758
5825,12743
5825,21398
5826,26208
5827,18753
5828,27375
5829,13037
707,13037
5830,26208
5831,15902
5832,28423
5833,28165
5834,9348
5834,20109
5835,9348
5835,20109
5836,20109
5837,20109
5838,9348
5838,20109
5839,20109
5840,20109
5841,25758
5842,25758
3631,25758
5843,25758
5844,25758
5845,25758
5846,5266
5847,5266
5848,19434
5849,19434
5850,5266
5851,19434
5852,5267
5853,19434
5854,5266
5855,19434
5856,1690
5857,23318
5857,27515
5858,3997
5859,25758
5860,25758
5861,25758
5862,25322
5863,27146
5864,25758
5865,27146
5866,27146
5867,28338
5868,28338
5869,18585
5870,25758
5871,25758
5872,25758
5872,644
5873,25758
5874,25758
5875,25758
5876,25758
5877,25758
5877,9503
5878,25758
5878,4429
5879,25758
5879,11867
5880,25758
5881,25758
5882,25686
5882,25758
2992,26208
5883,26208
5884,26208
5885,26208
5886,26208
5887,26208
5888,27335
5889,1
5890,1
5891,1
5892,25758
5893,25758
5894,25758
5895,25758
5896,25758
5897,25758
5898,25758
5899,25757
5900,25758
5901,25757
5902,25757
5903,1
5904,25758
5905,25758
5906,25758
5907,25758
5908,25758
5909,25758
5910,25758
5911,25758
5912,14894
5913,14894
5914,23102
5914,15289
5915,25758
5916,15289
5917,27551
5918,27551
5919,27551
5920,27551
5921,26208
5922,26208
5923,26208
5924,26208
5925,26208
5926,26208
5927,10133
5927,26123
5928,25758
5929,26123
5930,16180
5931,16180
5932,16180
5933,16180
5934,26123
5935,26123
5935,2844
5936,13977
5937,10133
5938,25758
5939,25758
5940,25758
5941,25758
5942,25758
5943,25908
5944,2721
5945,25908
5945,26717
5946,18516
5947,18516
5948,12771
5949,25908
5950,3438
5950,11840
5951,11840
5952,11840
5953,12014
5954,12014
5955,21460
5955,25758
5956,25758
5957,25126
5958,12905
5959,5958
5960,25758
5961,27438
5962,25758
3301,11937
3302,11937
3303,11937
3304,11937
1807,11937
3307,11937
3801,11937
3312,11937
5963,25091
1123,28238
2385,28238
4041,26329
5964,26329
5965,25871
3388,3969
3428,5376
4102,5376
5966,25660
3364,1
3365,2978
968,2978
5967,11920
997,11920
5355,20823
5356,20823
5968,4218
5969,408
5969,687
5970,408
5970,29108
5971,408
5971,687
5971,2879
5972,9936
1917,3109
3393,3109
3511,7206
3800,7206
3401,7206
3403,7206
3724,27223
1774,26383
3842,26383
992,26383
3380,26383
5369,26383
3413,26383
3414,26383
3379,26383
1076,26383
1168,3147
3722,5995
1208,2786
1055,5995
1354,5995
3181,5995
5973,5995
5377,25911
5974,25911
5378,25911
3459,25911
3479,25911
3481,25911
1286,25911
5379,25911
5380,25911
3489,25911
3490,26198
3493,26198
5381,26198
5975,26198
1795,26198
2035,26198
3497,26198
3957,26198
3500,26198
2735,26198
3232,26198
5382,26198
1156,26198
3504,26198
2475,26198
5383,16595
3762,16595
4017,25122
5384,25122
3984,26156
5976,28665
1322,28665
1325,28665
1328,28665
3514,25542
1344,25544
1378,23568
1381,23568
3188,23568
3189,23568
3547,23568
3548,23568
3553,23568
3549,23568
3550,23568
2112,10885
3554,10885
2306,10885
5387,12269
3332,12269
3347,11012
3347,25206
3563,11012
3565,11012
4069,11012
3566,11012
1418,11012
2890,3147
1423,11014
1402,11014
1402,25249
3282,11014
1432,11014
1434,11014
1441,11014
2151,11015
2151,25372
3196,11016
1439,11002
3579,11017
3580,11017
5391,11017
5391,25863
5392,11017
5392,25863
3581,11017
1458,11017
2148,11022
1460,11022
1788,11023
1788,25850
5394,11023
5394,26676
5395,11023
1470,11023
1470,25850
3588,11024
3589,11024
3591,11024
3591,3147
4135,11024
1486,11024
1487,11024
2842,11024
2842,3147
3594,11025
3595,11025
3596,11025
3597,11025
4074,11025
3599,11025
3600,11027
3600,26911
3602,11027
3602,26911
3602,3147
1501,11027
1506,11027
1508,11027
3204,11028
3751,11028
3751,21608
3751,3147
3205,11028
1520,26935
3207,11028
1523,11028
1523,27140
5977,11030
5977,27038
5977,3147
5403,11030
1757,11030
5404,11030
1846,11030
2144,11030
2144,27038
2144,3147
2183,11035
2962,11035
3210,11035
3411,11035
3411,3147
3614,11035
3615,11035
3617,11035
3619,11035
5406,11035
1554,11035
1555,11036
1555,3147
3213,11036
1558,11036
1561,11036
1562,11036
2335,13410
2716,13987
1749,4514
1580,4514
5408,4514
5877,23240
1608,11145
1602,5102
3674,14163
3675,14163
3678,20844
3689,16325
5978,16325
2653,28114
5979,25360
2975,3147
1059,3147
5980,3147
3698,3147
3672,3147
3726,17566
1346,27551
1906,3147
1828,7074
1901,27599
3814,17560
1985,15936
2389,2668
2948,9601
5438,26355
3790,26355
1540,26355
3791,26355
5439,26355
3794,26355
5981,26355
3796,26355
2508,26355
3803,26355
3807,26355
2587,26355
1339,2932
1820,25327
1514,25330
5982,25330
1835,3041
5983,3881
5984,8143
4004,8143
2604,8143
2201,25758
5985,25758
945,26189
5986,26699
1288,26699
2020,19991
2194,23759
2237,3147
987,1
5987,27551
5988,27551
4058,3109
5482,26383
2784,25911
4062,25911
3487,25911
4063,25911
5483,25542
5483,28665
4065,23568
4065,28196
4057,23568
3281,23568
2805,11012
2812,11014
4070,11016
4071,1
2824,11022
4091,11022
4091,26528
2908,11022
4077,11022
4077,26528
4077,3147
4073,11023
4073,26676
3283,11028
2847,11028
2854,11030
2862,11036
1581,4514
4081,27599
3206,3341
4107,20484
2980,12718
5989,25758
5990,25758
5991,27290
5992,25758
5993,25758
5994,26501
5995,4657
5996,25758
5997,25758
5998,4657
5999,25758
6000,25758
5877,26208
6001,26208
6002,26208
6003,29133
94,26208
6004,26208
6005,27366
6006,26208
4093,26208
6007,26208
6008,26208
6009,27054
6010,27054
6011,27054
6012,26208
6013,27054
6014,26501
6015,1
6016,26532
6017,27308
6018,26208
6019,3625
6020,26437
6021,26773
6022,27083
6023,22277
6024,3626
6025,25506
6026,1387
6027,22018
6028,22018
6029,22018
6030,25758
6031,22018
232,22018
4007,22018
6032,22866
6032,27375
6033,22866
6033,27375
6034,22866
6034,27375
6035,27375
6036,22866
6036,27375
5643,8601
6037,22866
6037,27375
6038,22866
6038,27375
6039,22866
6040,27375
6041,8601
6042,15480
6043,15480
6044,26437
6045,26437
6046,25758
6047,27375
6048,22866
6048,27375
6048,8601
6049,2162
6050,26527
6050,25758
6051,26527
6052,26527
6053,25758
6054,25758
6055,25758
6056,26527
6057,26527
6057,11698
6058,1
6059,25758
6060,25758
6061,25758
6062,25758
6063,25758
6064,25758
6065,28986
6066,25758
6067,25758
6068,25758
6069,25758
6070,25758
6071,25758
6072,25758
4194,25758
6073,22802
6074,25758
6075,1
6076,1
6077,1
6078,1
6079,1
6080,1
6081,1
6082,1
6083,1
6084,1
6085,1
6086,1
6087,1
6088,1
6089,1
6090,4086
6091,1648
6092,1648
6093,1648
6094,1648
6095,15100
6096,15100
6096,25758
6097,15100
6097,25758
6098,28026
6099,15100
6099,25758
6100,15100
6100,25758
6101,7261
6102,1648
6103,1648
6104,15438
6104,8467
6105,25758
6106,15438
6107,15438
5877,15438
6108,15438
6109,15438
6110,25758
6111,15438
6112,15438
6113,15438
6114,15438
6115,15438
6116,26208
6116,13753
6116,11506
6117,13753
6117,11506
6117,25899
6118,13753
6118,11506
6119,11506
6120,13753
6120,27182
6121,26208
6122,26208
6123,26208
6124,895
6125,26208
6126,25758
6127,25758
6128,25758
6129,25758
6130,24782
6131,25758
6132,25758
6133,26208
6134,26208
6135,26208
6136,22961
6137,4952
6138,1733
6139,25417
6140,25310
6140,9552
6141,7655
6142,9768
6143,25333
6144,15697
6145,5396
6146,25758
6147,21742
6148,25333
6149,26412
2524,13174
6150,9768
6151,27367
6152,2713
6153,12175
6154,25417
6155,26527
6156,23611
6157,22961
6158,17963
6159,16222
6160,14891
3917,19308
6161,25319
6162,17600
6163,15396
6164,23604
6165,25758
6166,25758
6167,25758
6168,25758
6169,25758
6170,26208
6171,16555
6172,26208
6173,4932
6174,26208
6175,25758
6176,25758
6177,28338
6178,25758
6179,25758
6179,25394
6180,25758
6181,25758
6181,2915
6182,27433
6182,12579
6183,25758
6184,25758
6185,25758
6186,25758
6187,25758
6188,25758
6189,26532
6190,25758
6191,19263
6191,7207
6192,19263
6193,19263
3521,19263
3521,7207
6194,19263
6195,25758
6195,22591
6196,25758
6197,25758
6198,25758
6199,1
6200,1
6201,1
6202,1
6203,22442
6204,22442
6205,22442
6206,22442
6207,4489
6208,22442
6209,22442
6210,22442
6211,22442
6212,22442
4950,22442
6213,22591
6214,26547
6215,26208
6216,22442
6217,25758
6218,260
6219,25758
6220,25758
6221,25758
6222,25758
985,25758
145,25758
6223,26208
4581,26208
6224,26208
6225,26208
6226,26208
6227,26208
6228,26208
6229,26208
6230,26208
6231,26208
6232,26208
1951,25758
6233,25758
6234,26208
6235,14322
6236,19991
6237,26208
6238,19340
6239,15224
6240,26532
6241,25758
6242,11302
6243,11302
6244,13429
6245,1387
6246,1387
6247,1387
6248,1387
6249,15480
6250,26208
6251,26208
6252,25758
6253,26773
6254,26773
6255,25346
6256,26773
6257,26773
6258,26773
6259,14330
6260,25105
6261,9764
6262,26773
6263,16556
6264,16556
6265,16556
6266,16556
6266,13022
6267,16556
6268,16556
6269,13022
6270,13022
6271,13022
6272,13022
6273,25105
6274,18585
6275,19340
6276,25105
6277,16556
6278,18882
6279,27488
6280,18864
6281,9875
6282,1
6283,18869
6284,26532
6285,1
6286,1
6287,1
6288,14991
6288,1714
6289,25758
6290,26208
6290,1016
6291,2145
6291,993
6292,22802
6292,15961
6293,22802
6294,22802
6295,22802
6295,23975
6296,22802
6297,25758
6298,22802
6299,22802
6300,16996
6300,18585
6301,27433
6302,15035
6303,6868
6304,5164
6305,27346
6306,15961
6307,28428
6308,28428
6309,22802
6310,26897
6310,4379
6311,22802
6312,2332
6312,25333
6313,22802
6314,22802
6315,22802
6316,22802
6317,1
6318,1
6319,1
6320,1
6321,1
6322,1
6323,26208
6324,26208
2767,24156
6325,24156
6326,25758
6327,25758
6328,29138
6328,28878
2078,22547
6329,22547
6330,22547
6331,8462
6332,4489
6333,8462
6333,4489
5618,28878
6334,28878
6335,24156
6336,25758
6336,28878
6337,24156
6337,4489
6338,25310
6339,25758
6340,21236
6341,25310
6342,25310
6343,25758
6344,25758
6344,6868
6344,6862
6345,25758
976,25758
6346,6868
6346,6862
6347,18779
6348,18779
6349,25758
6350,18779
6351,25758
6352,25758
6353,25417
6354,25758
6355,16385
6356,25758
6357,25402
6358,10047
6359,25758
6360,25758
6361,15438
6362,17906
6363,28395
6363,959
6364,26208
6365,19340
6366,19340
6367,23808
6368,959
6368,4229
6369,10494
6370,2841
6371,27555
6372,24172
6373,23870
6374,2841
6375,19340
6376,15438
6377,1
6378,25758
6379,19340
6380,28810
6381,28986
6382,16682
6383,20844
6384,26547
6385,26189
6386,25939
6387,28986
6388,11101
6389,25876
6390,25876
1346,25758
6391,25758
6392,4413
6393,27322
6394,15606
6395,13174
6396,25758
6397,1
6398,28774
6399,25333
6400,25758
6400,21870
6401,2711
6402,4596
6403,4349
6404,20744
6405,9115
6406,9115
6407,9115
6408,9115
4366,9115
6409,9115
6410,9115
6411,16379
6412,27515
6412,21638
6413,13174
6414,26720
6414,25758
6415,26720
6415,27599
6416,26720
6417,16513
6418,9619
6419,26208
6420,16513
6421,26208
6422,26208
6423,25417
6424,25417
6425,4448
4129,18086
6426,23870
6427,25417
6428,25758
6429,25758
6430,25758
6431,25758
6432,25758
6433,26208
6434,26208
6435,26208
6436,25758
6437,25758
5235,25758
6438,25758
6439,25758
6440,25758
6441,25758
6442,25758
6443,25758
6444,25758
6445,15289
6445,2884
6446,16660
6447,15289
6447,2884
6448,15289
6449,15289
6449,2884
6450,15289
6450,2884
5376,15289
5376,2884
6451,15289
6452,27490
6453,15438
6454,25436
6455,15289
6456,25758
6457,27515
6458,14781
6458,22246
6459,12881
1227,15580
6460,2376
6461,25142
6462,8986
6463,25436
6464,15289
6465,15438
6466,15289
6466,2884
6467,1
6468,26517
6469,14781
6469,22246
6470,25142
6471,15289
6471,2884
6472,15289
6473,15438
6474,15289
6475,14781
6475,22246
6476,16660
6477,25758
6478,25758
6479,25758
6480,18585
6481,18585
6482,18585
6483,20667
6484,1
6485,25758
6486,14640
6487,26704
6488,2721
6489,25758
6490,1436
6491,13126
6492,1
6493,21222
6494,14640
6495,16819
6496,9753
6497,1
6498,5463
6499,11687
6500,27136
6501,25022
6502,25059
6503,27382
6504,1723
6505,26314
6506,1
6507,5459
6508,26584
6508,15400
6509,26383
6510,26614
6511,21422
6512,5213
6513,25876
6514,26314
6515,19841
6516,27642
6517,1
6518,26845
6519,23325
6520,27413
6521,25275
6522,25871
6523,25899
6524,14137
6525,27642
6526,11267
6527,17734
6528,12032
6529,27137
6530,26988
6531,1045
6532,3341
6533,26311
6534,26711
6535,18303
6535,18291
6536,5459
6537,23671
6538,16488
6539,11988
6540,26383
6541,16325
6542,27137
6543,20112
6544,27137
6545,27599
6546,14781
6547,23324
6548,26349
6549,25939
6550,26727
6551,23324
6552,7592
6553,1
6554,27382
6555,25322
6556,18291
6557,1
6558,26208
6559,25652
6560,25758
